x,y
10.0,0.13
10.0,0.138
9.999,0.147
9.999,0.155
9.999,0.163
9.999,0.171
9.999,0.18
9.999,0.188
9.999,0.196
9.998,0.205
9.998,0.213
9.998,0.221
9.998,0.229
9.998,0.238
9.997,0.246
9.997,0.254
9.997,0.262
9.997,0.27
9.997,0.278
9.996,0.287
9.996,0.295
9.996,0.303
9.996,0.311
9.995,0.319
9.995,0.327
9.995,0.335
9.995,0.343
9.994,0.352
9.994,0.36
9.994,0.368
9.993,0.376
9.993,0.384
9.993,0.392
9.992,0.4
9.992,0.409
9.992,0.417
9.991,0.425
9.991,0.433
9.991,0.441
9.99,0.449
9.99,0.457
9.99,0.465
9.989,0.474
9.989,0.482
9.988,0.49
9.988,0.498
9.988,0.506
9.987,0.514
9.987,0.522
9.986,0.53
9.986,0.538
9.986,0.546
9.985,0.554
9.985,0.562
9.984,0.571
9.984,0.579
9.983,0.587
9.983,0.595
9.982,0.603
9.982,0.611
9.981,0.619
9.981,0.627
9.98,0.635
9.98,0.643
9.979,0.651
9.979,0.659
9.978,0.667
9.978,0.675
9.977,0.683
9.977,0.692
9.976,0.7
9.975,0.708
9.975,0.716
9.974,0.724
9.974,0.732
9.973,0.74
9.972,0.748
9.972,0.756
9.971,0.764
9.971,0.772
9.97,0.78
9.969,0.788
9.969,0.796
9.968,0.804
9.967,0.812
9.967,0.821
9.966,0.829
9.965,0.837
9.965,0.845
9.964,0.853
9.963,0.861
9.963,0.869
9.962,0.877
9.961,0.885
9.961,0.893
9.96,0.901
9.959,0.909
9.958,0.917
9.958,0.925
9.957,0.933
9.956,0.942
9.955,0.95
9.955,0.958
9.954,0.966
9.953,0.974
9.952,0.982
9.951,0.99
9.951,0.998
9.95,1.006
9.949,1.014
9.948,1.022
9.947,1.03
9.946,1.038
9.946,1.046
9.945,1.054
9.944,1.062
9.943,1.07
9.942,1.078
9.941,1.086
9.94,1.094
9.94,1.102
9.939,1.11
9.938,1.118
9.937,1.126
9.936,1.134
9.935,1.142
9.934,1.15
9.933,1.158
9.932,1.166
9.931,1.174
9.93,1.182
9.929,1.19
9.928,1.198
9.928,1.206
9.927,1.214
9.926,1.222
9.925,1.23
9.924,1.238
9.923,1.246
9.922,1.254
9.921,1.262
9.92,1.27
9.918,1.278
9.917,1.286
9.916,1.294
9.915,1.302
9.914,1.31
9.913,1.318
9.912,1.326
9.911,1.334
9.91,1.342
9.909,1.35
9.908,1.358
9.907,1.366
9.906,1.374
9.904,1.383
9.903,1.391
9.902,1.399
9.901,1.407
9.9,1.415
9.899,1.423
9.898,1.431
9.896,1.439
9.895,1.447
9.894,1.455
9.893,1.463
9.892,1.471
9.891,1.479
9.889,1.487
9.888,1.495
9.887,1.503
9.886,1.511
9.884,1.519
9.883,1.527
9.882,1.535
9.881,1.543
9.879,1.551
9.878,1.559
9.877,1.567
9.876,1.575
9.874,1.583
9.873,1.591
9.872,1.599
9.871,1.607
9.869,1.615
9.868,1.623
9.867,1.631
9.865,1.639
9.864,1.647
9.863,1.655
9.861,1.663
9.86,1.671
9.859,1.679
9.857,1.687
9.856,1.695
9.854,1.703
9.853,1.711
9.852,1.719
9.85,1.727
9.849,1.735
9.847,1.743
9.846,1.751
9.845,1.759
9.843,1.767
9.842,1.775
9.84,1.783
9.839,1.791
9.837,1.799
9.836,1.807
9.834,1.815
9.833,1.823
9.831,1.831
9.83,1.839
9.828,1.847
9.827,1.855
9.825,1.863
9.824,1.871
9.822,1.879
