x,y
5.0682,-29.5688
5.0729,-29.568
5.0775,-29.5672
5.0822,-29.5664
5.0868,-29.5656
5.0915,-29.5648
5.0961,-29.564
5.1008,-29.5632
5.106,-29.5623
5.1106,-29.5615
5.1152,-29.5607
5.1198,-29.5599
5.1245,-29.5591
5.1291,-29.5583
5.1337,-29.5575
5.1383,-29.5567
5.1429,-29.5559
5.1475,-29.5551
5.1521,-29.5543
5.1567,-29.5535
5.1612,-29.5527
5.1658,-29.5519
5.1704,-29.5511
5.175,-29.5503
5.1795,-29.5495
5.1847,-29.5486
5.1892,-29.5478
5.1943,-29.5469
5.1989,-29.5461
5.2034,-29.5453
5.208,-29.5445
5.2125,-29.5437
5.217,-29.5429
5.2216,-29.5421
5.2261,-29.5413
5.2306,-29.5405
5.2351,-29.5397
5.2396,-29.5389
5.2442,-29.5381
5.2487,-29.5373
5.2537,-29.5364
5.2582,-29.5356
5.2633,-29.5347
5.2678,-29.5339
5.2722,-29.5331
5.2767,-29.5323
5.2812,-29.5315
5.2857,-29.5307
5.2901,-29.5299
5.2946,-29.5291
5.2991,-29.5283
5.3035,-29.5275
5.308,-29.5267
5.3124,-29.5259
5.3169,-29.5251
5.3219,-29.5242
5.3263,-29.5234
5.3313,-29.5225
5.3357,-29.5217
5.3401,-29.5209
5.3446,-29.5201
5.349,-29.5193
5.3534,-29.5185
5.3578,-29.5177
5.3622,-29.5169
5.3666,-29.5161
5.371,-29.5153
5.3754,-29.5145
5.3798,-29.5137
5.3842,-29.5129
5.3891,-29.512
5.3935,-29.5112
5.3984,-29.5103
5.4028,-29.5095
5.4071,-29.5087
5.4115,-29.5079
5.4159,-29.5071
5.4202,-29.5063
5.4246,-29.5055
5.4289,-29.5047
5.4333,-29.5039
5.4376,-29.5031
5.442,-29.5023
5.4463,-29.5015
5.4506,-29.5007
5.4555,-29.4998
5.4598,-29.499
5.4641,-29.4982
5.4684,-29.4974
5.4728,-29.4966
5.4771,-29.4958
5.4814,-29.495
5.4857,-29.4942
5.49,-29.4934
5.4943,-29.4926
5.4986,-29.4918
5.5029,-29.491
5.5071,-29.4902
5.5114,-29.4894
5.5157,-29.4886
5.52,-29.4878
5.5243,-29.487
5.5291,-29.4861
5.5333,-29.4853
5.5381,-29.4844
5.5424,-29.4836
5.5466,-29.4828
5.5509,-29.482
5.5551,-29.4812
5.5594,-29.4804
5.5636,-29.4796
5.5678,-29.4788
5.5721,-29.478
5.5763,-29.4772
5.5805,-29.4764
5.5848,-29.4756
5.589,-29.4748
5.5937,-29.4739
5.5979,-29.4731
5.6027,-29.4722
5.6069,-29.4714
5.6111,-29.4706
5.6153,-29.4698
5.6195,-29.469
5.6237,-29.4682
5.6279,-29.4674
5.6321,-29.4666
5.6362,-29.4658
5.6404,-29.465
5.6446,-29.4642
5.6488,-29.4634
5.6529,-29.4626
5.6576,-29.4617
5.6618,-29.4609
5.6665,-29.46
5.6706,-29.4592
5.6748,-29.4584
5.6789,-29.4576
5.6831,-29.4568
5.6872,-29.456
5.6914,-29.4552
5.6955,-29.4544
5.6997,-29.4536
5.7038,-29.4528
5.7079,-29.452
5.712,-29.4512
5.7162,-29.4504
5.7208,-29.4495
5.7249,-29.4487
5.7295,-29.4478
5.7337,-29.447
5.7378,-29.4462
5.7419,-29.4454
5.746,-29.4446
5.7501,-29.4438
5.7542,-29.443
5.7582,-29.4422
5.7623,-29.4414
5.7664,-29.4406
5.7705,-29.4398
5.7746,-29.439
5.7787,-29.4382
5.7832,-29.4373
5.7873,-29.4365
5.7914,-29.4357
5.7955,-29.4349
5.7995,-29.4341
5.8036,-29.4333
5.8076,-29.4325
5.8117,-29.4317
5.8157,-29.4309
5.8198,-29.4301
5.8238,-29.4293
5.8279,-29.4285
5.8319,-29.4277
5.8359,-29.4269
5.84,-29.4261
5.844,-29.4253
5.848,-29.4245
5.8526,-29.4236
5.8566,-29.4228
5.8611,-29.4219
5.8651,-29.4211
5.8691,-29.4203
5.8731,-29.4195
5.8771,-29.4187
5.8811,-29.4179
5.8851,-29.4171
5.8891,-29.4163
5.8931,-29.4155
5.8971,-29.4147
5.9011,-29.4139
5.9051,-29.4131
5.9091,-29.4123
5.9136,-29.4114
5.9175,-29.4106
5.922,-29.4097
5.926,-29.4089
5.9299,-29.4081
5.9339,-29.4073
5.9379,-29.4065
5.9418,-29.4057
5.9458,-29.4049
5.9497,-29.4041
5.9537,-29.4033
5.9576,-29.4025
5.9616,-29.4017
5.9655,-29.4009
5.9695,-29.4001
5.9739,-29.3992
5.9778,-29.3984
5.9823,-29.3975
5.9862,-29.3967
5.9901,-29.3959
5.9941,-29.3951
5.998,-29.3943
6.0019,-29.3935
6.0058,-29.3927
6.0097,-29.3919
6.0136,-29.3911
6.0175,-29.3903
6.0215,-29.3895
6.0254,-29.3887
6.0293,-29.3879
6.0336,-29.387
6.0375,-29.3862
6.0419,-29.3853
6.0458,-29.3845
6.0497,-29.3837
6.0536,-29.3829
6.0575,-29.3821
6.0613,-29.3813
6.0652,-29.3805
6.0691,-29.3797
6.073,-29.3789
6.0768,-29.3781
6.0807,-29.3773
6.0846,-29.3765
6.0884,-29.3757
6.0928,-29.3748
6.0966,-29.374
6.1005,-29.3732
6.1043,-29.3724
6.1082,-29.3716
6.112,-29.3708
6.1159,-29.37
6.1197,-29.3692
6.1235,-29.3684
6.1274,-29.3676
6.1312,-29.3668
6.135,-29.366
6.1389,-29.3652
6.1427,-29.3644
6.1465,-29.3636
6.1503,-29.3628
6.1542,-29.362
6.1584,-29.3611
6.1623,-29.3603
6.1665,-29.3594
6.1704,-29.3586
6.1742,-29.3578
6.178,-29.357
6.1818,-29.3562
6.1856,-29.3554
6.1894,-29.3546
6.1931,-29.3538
6.1969,-29.353
6.2007,-29.3522
6.2045,-29.3514
6.2083,-29.3506
6.2121,-29.3498
6.2163,-29.3489
6.2201,-29.3481
6.2243,-29.3472
6.2281,-29.3464
6.2319,-29.3456
6.2357,-29.3448
6.2394,-29.344
6.2432,-29.3432
6.2469,-29.3424
6.2507,-29.3416
6.2544,-29.3408
6.2582,-29.34
6.2619,-29.3392
6.2657,-29.3384
6.2694,-29.3376
6.2736,-29.3367
6.2774,-29.3359
6.2816,-29.335
6.2853,-29.3342
6.2891,-29.3334
6.2928,-29.3326
6.2965,-29.3318
6.3002,-29.331
6.304,-29.3302
6.3077,-29.3294
6.3114,-29.3286
6.3151,-29.3278
6.3188,-29.327
6.3225,-29.3262
6.3263,-29.3254
6.3304,-29.3245
6.3341,-29.3237
6.3383,-29.3228
6.342,-29.322
6.3457,-29.3212
6.3494,-29.3204
6.3531,-29.3196
6.3568,-29.3188
6.3605,-29.318
6.3642,-29.3172
6.3678,-29.3164
6.3715,-29.3156
6.3752,-29.3148
6.3789,-29.314
6.3825,-29.3132
6.3867,-29.3123
6.3904,-29.3115
6.394,-29.3107
6.3977,-29.3099
6.4014,-29.3091
6.405,-29.3083
6.4087,-29.3075
6.4123,-29.3067
6.416,-29.3059
6.4196,-29.3051
6.4233,-29.3043
6.4269,-29.3035
6.4306,-29.3027
6.4342,-29.3019
6.4379,-29.3011
6.4415,-29.3003
6.4451,-29.2995
6.4492,-29.2986
6.4529,-29.2978
6.457,-29.2969
6.4606,-29.2961
6.4642,-29.2953
6.4678,-29.2945
6.4715,-29.2937
6.4751,-29.2929
6.4787,-29.2921
6.4823,-29.2913
6.4859,-29.2905
6.4895,-29.2897
6.4931,-29.2889
6.4968,-29.2881
6.5004,-29.2873
6.5044,-29.2864
6.508,-29.2856
6.5121,-29.2847
6.5157,-29.2839
6.5193,-29.2831
6.5228,-29.2823
6.5264,-29.2815
6.53,-29.2807
6.5336,-29.2799
6.5372,-29.2791
6.5408,-29.2783
6.5444,-29.2775
6.5479,-29.2767
6.5515,-29.2759
6.5551,-29.2751
6.5591,-29.2742
6.5627,-29.2734
6.5667,-29.2725
6.5703,-29.2717
6.5738,-29.2709
6.5774,-29.2701
6.5809,-29.2693
6.5845,-29.2685
6.588,-29.2677
6.5916,-29.2669
6.5952,-29.2661
6.5987,-29.2653
6.6022,-29.2645
6.6058,-29.2637
6.6093,-29.2629
6.6133,-29.262
6.6169,-29.2612
6.6208,-29.2603
6.6244,-29.2595
6.6279,-29.2587
6.6314,-29.2579
6.635,-29.2571
6.6385,-29.2563
6.642,-29.2555
6.6455,-29.2547
6.6491,-29.2539
6.6526,-29.2531
6.6561,-29.2523
6.6596,-29.2515
6.6631,-29.2507
6.6671,-29.2498
6.6706,-29.249
6.6741,-29.2482
6.6776,-29.2474
6.6811,-29.2466
6.6846,-29.2458
6.6881,-29.245
6.6916,-29.2442
6.6951,-29.2434
6.6986,-29.2426
6.7021,-29.2418
6.7056,-29.241
6.7091,-29.2402
6.7125,-29.2394
6.716,-29.2386
6.7195,-29.2378
6.723,-29.237
6.7269,-29.2361
6.7304,-29.2353
6.7343,-29.2344
6.7378,-29.2336
6.7412,-29.2328
6.7447,-29.232
6.7482,-29.2312
6.7516,-29.2304
6.7551,-29.2296
6.7585,-29.2288
6.762,-29.228
6.7655,-29.2272
6.7689,-29.2264
6.7724,-29.2256
6.7758,-29.2248
6.7797,-29.2239
6.7831,-29.2231
6.787,-29.2222
6.7905,-29.2214
6.7939,-29.2206
6.7974,-29.2198
6.8008,-29.219
6.8042,-29.2182
6.8077,-29.2174
6.8111,-29.2166
6.8145,-29.2158
6.818,-29.215
6.8214,-29.2142
6.8248,-29.2134
6.8282,-29.2126
6.8321,-29.2117
6.8355,-29.2109
6.8393,-29.21
6.8428,-29.2092
6.8462,-29.2084
6.8496,-29.2076
6.853,-29.2068
6.8564,-29.206
6.8598,-29.2052
6.8632,-29.2044
6.8666,-29.2036
6.87,-29.2028
6.8734,-29.202
6.8768,-29.2012
6.8802,-29.2004
6.884,-29.1995
6.8874,-29.1987
6.8912,-29.1978
6.8946,-29.197
6.898,-29.1962
6.9014,-29.1954
6.9048,-29.1946
6.9082,-29.1938
6.9115,-29.193
6.9149,-29.1922
6.9183,-29.1914
6.9217,-29.1906
6.925,-29.1898
6.9284,-29.189
6.9318,-29.1882
6.9356,-29.1873
6.9389,-29.1865
6.9423,-29.1857
6.9457,-29.1849
6.949,-29.1841
6.9524,-29.1833
6.9557,-29.1825
6.9591,-29.1817
6.9625,-29.1809
6.9658,-29.1801
6.9692,-29.1793
6.9725,-29.1785
6.9759,-29.1777
6.9792,-29.1769
6.9825,-29.1761
6.9859,-29.1753
6.9892,-29.1745
6.993,-29.1736
6.9963,-29.1728
7.0001,-29.1719
7.0034,-29.1711
7.0067,-29.1703
7.0101,-29.1695
7.0134,-29.1687
7.0167,-29.1679
7.02,-29.1671
7.0234,-29.1663
7.0267,-29.1655
7.03,-29.1647
7.0333,-29.1639
7.0366,-29.1631
7.04,-29.1623
7.0437,-29.1614
